codigo_ibge,municipio,uf,dia,mes,data_referencia,criterio,confianca,campo_origem,frase_origem,fonte_historico,status_consulta
3532207,Narandiba,SP,18,9,18/09/1933,fundacao,alta,historico,"Narandiba São Paulo - SP Histórico O povoado fundado em 18 de setembro de 1933 pela família de José Ruiz Peres, seus primeiros moradores, receberam o nome de Celeste, em homenagem a Celeste Vendramine, doadora das terras.",,ok
3532306,Natividade da Serra,SP,18,4,18/04/1863,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Vila de Natividade, por Lei no 15, de 18 de abril de 1863, desmembrado de Paraíbuna, com Sede na Povoação de Nossa Senhora da Natividade do rio do Peixe.",IBGE,ok
3532405,Nazaré Paulista,SP,10,6,10/06/1850,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nazath, por Lei Provincial no 15, de 10 de junho de 1850, desmembrado de Atibaia.",IBGE,ok
3532504,Neves Paulista,SP,30,12,30/12/1944,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Iboti, pelo Decreto-lei Estadual n.º 14.334, de 30-12-1944, desmembrado do município de Mirassol e Monte Aprazível e Mirassol.",Prefeitura Municipal. 2009.,ok
3532603,Nhandeara,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado à categoria de Município com a denominação de Nhandeara, por Decreto-lei Estadual nº 14334, de 30 de novembro de 1944, desmembrado de Monte Aprazível, com Sede na vila do mesmo nome.",IBGE,ok
3532702,Nipoã,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nipoã, por Lei Estadual nº 2456, de 30 de dezembro de 1953, desmembrado de Monte Aprazível.",IBGE,ok
3532801,Nova Aliança,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Aliança, por Decreto-lei Estadual nº 14334, de 30 de novembro de 1944, desmembrado de São José do Rio Preto, com Sede na antiga Vila de Nova Aliança.",IBGE,ok
3532827,Nova Campina,SP,30,12,30/12/1991,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Campina, pela lei estadual nº 7644, de 30-12-1991, desmembrado do município de Itapeva.",,ok
3532843,Nova Canaã Paulista,SP,29,6,29/06/1954,fundacao,alta,historico,"Nova Canaã foi fundada na década de 50, a 29 de junho de 1954, em terras adquiridas da CAIC, por Inork Conceição da Silva.",,ok
3532868,Nova Castilho,SP,1,1,01/01/1997,instalacao,baixa,historico,Instalado 01-01-1997.,IBGE,ok
3532900,Nova Europa,SP,30,12,30/12/1953,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Europa, por Lei estadual nº 2456, de 30 de dezembro de 1953, desmembrado de Tabatinga.",IBGE,ok
3533007,Nova Granada,SP,19,12,19/12/1925,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Granada, por Lei Estadual nº 2090, de 19 de dezembro de 1925, desmembrado de Rio Preto.",IBGE,ok
3533106,Nova Guataporanga,SP,20,10,20/10/1948,fundacao,alta,historico,"Sua fundação, pelos Senhores José Alves Ferreira e Antônio Gomes é marcada pela data de 20 de Outubro de 1948.",Agência do IBGE em Dracena.,ok
3533205,Nova Independência,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Independência, por Lei Estadual nº 8092, de 28 de fevereiro de 1964, desmembrado de Andradina, constituído do Distrito Sede.",IBGE,ok
3533254,Novais,SP,30,12,30/12/1991,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Novais, pela lei estadual nº 7644, de 30-12-1991, desmembrado de Tabapuã.",IBGE e PREFEITURA MUNICIPAL DE NOVAIS,ok
3533304,Nova Luzitânia,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nova Luzitânia, pela lei estadual nº 8092, de 28-02-1964, desmembrado do muniocípio de Gastão Vidigal e Araçatuba.",,ok
3533403,Nova Odessa,SP,18,2,18/02/1959,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Nova Odessa pela Lei Estadual n.º 5.285, de 18-02-1959, sendo desmembrado do município de Americana.",Nova Odessa (SP). Prefeitura. 2015. Disponível em: http://www.novaodessa.sp.gov.br/Historia.aspx. Acesso em: ago. 2015.,ok
3533502,Novo Horizonte,SP,28,12,28/12/1916,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Novo Horizonte, pela Lei Estadual n.º 1.530, de 28-12-1916, desmembrado de Itápolis.",NOVO HORIZONTE (SP). Prefeitura. Disponível em: https://www.novohorizonte.sp.gov.br/institucional/sobre-novo-horizonte. Acesso em: 16 jul. 2024.,ok
3533601,Nuporanga,SP,10,3,10/03/1885,elevacao_vila,alta,historico,"Elevado a categoria de Vila com a denominação de Divino Espírito Santo de Batatais, por Lei nº 37, de 10 de Março de 1885, desmembrado de Batatais.",IBGE,ok
3533700,Ocauçu,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Ocauçu, por Lei Estadual nº 5285, de 18 de fevereiro de 1959, desmembrado de Marília, com Sede no Distrito de Ocauçu.",IBGE,ok
3533809,Óleo,SP,14,12,14/12/1917,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Óleo, pela Lei n.º 1.576, de 14-12-1917, desmembrado do município de Santa Cruz do Rio Pardo.",Óleo (SP). Prefeitura. 2015. Disponível em: http://www.pmoleo.sp.gov.br. Acesso em: jul. 2015.,ok
3533908,Olímpia,SP,7,12,07/12/1917,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Olímpia, pela Lei n.º 1.571, de 07-12-1917, sendo desmembrado do município de Barretos.",Olímpia (SP). Prefeitura. 2015. Disponível em:  http://www.olimpia.sp.gov.br/index.php?abre=olimpia=sp=historia=de=olimpia. Acesso em: ago. 2015.,ok
3534005,Onda Verde,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Onda Verde, por Lei Estadual nº 8092, de 28 de fevereiro de 1964, desmembrado de Nova Granada, constituído do Distrito Sede.",IBGE,ok
3534104,Oriente,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Oriente, por Decreto-lei Estadual nº 14334, de 30 de novembro de 1944, desmembrado dos Municípios de Marília e Pompéia, com Sede na vila do mesmo nome.",IBGE,ok
3534203,Orindiúva,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Orindiúva, por Lei Estadual nº 8092, de 28 de fevereiro de 1964, desmembrado de Paulo de Faria e Icém.",IBGE,ok
3534302,Orlândia,SP,30,3,30/03/1910,instalacao,baixa,formacao_administrativa,Instalado em 30-03-1910.,ORLÂNDIA (SP). Prefeitura. Disponível em: https://www.orlandia.sp.gov.br/novo/a-cidade/historia. Acesso em: 18 jul. 2024.,ok
3534401,Osasco,SP,18,2,18/02/1959,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Osasco, pela Lei Estadual n.º 5.285, de 18-02-1959, desmembrado do município de São Paulo.",Osasco (SP). Prefeitura. 2014. Disponível em:  http://www.osasco.sp.gov.br. Acesso em: jan. 2014.,ok
3534500,Oscar Bressane,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Oscar Bressane, por Lei Estadual nº 233, de 24 de dezembro de 1948, desmembrado de Lutécia.",IBGE,ok
3534609,Osvaldo Cruz,SP,6,6,06/06/1941,fundacao,alta,historico,Osvaldo Cruz foi fundada em 6 de junho de 1941.,Osvaldo Cruz (SP). Prefeitura. 2013. Disponível em: http://www.osvaldocruz.sp.gov.br. Acesso em: abr. 2013.,ok
3534708,Ourinhos,SP,13,12,13/12/1918,elevacao_municipio,media,historico,"Três anos depois é elevado à categoria de município, em 13 de Dezembro de 1918, cuja instalação se deu a 20 de março de 1.919.",Ourinhos (SP). Prefeitura. 2015. Disponível em: http://www.ourinhos.sp.gov.br/ourinhos/. Acesso em: jan. 2015.,ok
3534757,Ouroeste,SP,27,1,27/01/1952,fundacao,alta,historico,"Fundado oficialmente em 27 de janeiro de 1952, o povoado de Ouroeste foi se constituindo aos poucos, com base na lavoura de subsistência, sobretudo de grãos como o milho, o arroz e o café, e na pequena criação de gado.",,ok
3534807,Ouro Verde,SP,23,3,23/03/1945,fundacao,alta,historico,"Fundação: 23 de março de 1945, Olavo Ribeiro do Val, no intuito de fundar um povoado, adquiriu 800 alqueires de terra na conhecida regão Zona da Mata, na comarca de Lucélia.",Agência do IBGE em Dracena,ok
3534906,Pacaembu,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pacaembu, por Lei Estadual nº 233, de 24 de dezembro de 1948, desmembrado de Lucélia.",IBGE,ok
3535002,Palestina,SP,23,12,23/12/1936,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Palestina, por Lei Estadual no 2782 de 23 de dezembro de 1936, desmembrado de Nova Granada.",IBGE,ok
3535101,Palmares Paulista,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Palmares Paulista, por Lei Estadual no 8092, de 28 de fevereiro de 1964, desmembrado de Ariranha.",IBGE,ok
3535200,Palmeira d'Oeste,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Palmeira d’Oeste, por Lei Estadual nº 5285, de 18 de fevereiro de 1959, desmembrado do Município de Jales, com Sede no Distrito de Palmeira d’Oeste.",IBGE,ok
3535309,Palmital,SP,12,7,12/07/1918,fundacao,alta,historico,"Francisco Severino da costa, em 1910, fez doação de um terreno à Igrja, para a fundação do patrimônio de Palmital, instalado a 12 de julho de 1918, no Município de Campos Novos.",IBGE,ok
3535408,Panorama,SP,30,12,30/12/1953,instalacao,baixa,historico,"Pela Lei nº 2456 de 30 de dezembro de 1953 foi elevado à Município, tendo sido instalado em 1º de janeiro de 1955.",Agência do IBGE em Dracena.,ok
3535507,Paraguaçu Paulista,SP,30,12,30/12/1924,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Paraguaçu, pela Lei n.º 2.032, de 30-12-1924, desmembrado do município de Sapezal.","PARAGUAÇU PAULISTA (SP). In: Enciclopédia dos municípios brasileiros. Rio de Janeiro: IBGE, 1957-1964. v. 29, p. 225-229. Disponível em: https://biblioteca.ibge.gov.br/visualizacao/livros/liv27295_29.pdf . Acesso em: 11 de fev. 2020.",ok
3535606,Paraibuna,SP,10,7,10/07/1832,elevacao_vila,alta,historico,"Elevado à categoria de vila com a denominação de Santo Antonio de Paraibuna, por Decreto de 10 de julho de 1832, desmembrado de Jacareí.",IBGE,ok
3535705,Paraíso,SP,,,,nao_identificado,sem_data,,,IBGE,ok
3535804,Paranapanema,SP,10,3,10/03/1885,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Bom Sucesso, por lei estadual no 233, de 10-03-1885, desmembrado de Itapeva.",IBGE,ok
3535903,Paranapuã,SP,16,9,16/09/1949,fundacao,alta,historico,Paranapua São Paulo - SP Histórico Paranapuã foi fundada no dia 16 de setembro de 1949.,Arquivos do IBGE e do Município.,ok
3536000,Parapuã,SP,30,11,30/11/1944,elevacao_municipio,media,historico,"Formação Administrativa Elevado à categoria de município e distrito com a denominação de Parapuã, pelo decreto-lei estadual nº 14334, de 30-11-1944, desmembrado do município de Tupã.",,ok
3536109,Pardinho,SP,18,2,18/02/1959,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pardinho, por Lei Estadual nº 5285, de 18 de fevereiro de 1959, desmembrado de Botucatú, com sede no antigo Distrito de Pardinho.",IBGE,ok
3536208,Pariquera-Açu,SP,,,,nao_identificado,sem_data,,,IBGE,ok
3536257,Parisi,SP,30,12,30/12/1991,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Parisi, pela lei estadual nº 7644, de 30-12-1991, desmembrado de Votuporanga.",IBGE,ok
3536307,Patrocínio Paulista,SP,10,3,10/03/1885,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Nossa Senhora do Patrocínio do Sapucahy, por Lei Provincial no 23, de 10 de março de 1885, desmembrado do Município de Franca.",IBGE,ok
3536406,Paulicéia,SP,,,,nao_identificado,sem_data,,,Agência do IBGE em Dracena.,ok
3536505,Paulínia,SP,28,2,28/02/1964,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Paulínia pela Lei Estadual n.º 8.092, de 28-02-1964, sendo desmembrado de Campinas.",Paulínia (SP). Prefeitura. 2015. Disponível em: http://www.paulinia.sp.gov.br/historia.aspx. Acesso em: ago. 2015.,ok
3536570,Paulistânia,SP,27,12,27/12/1995,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Paulistânia, pela lei estadual nº 9330, de 27-12-1995, desmembrado de Agudos.",,ok
3536604,Paulo de Faria,SP,30,11,30/11/1938,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de de Paulo de Faria, por Decreto Estadual no 9775, de 30 de novembro de 1938, desmembrado de Olimpia.",IBGE,ok
3536703,Pederneiras,SP,1,7,01/07/1891,instalacao,baixa,formacao_administrativa,Instalado em 01-07-1891.,PEDERNEIRAS (SP). Prefeitura. Disponível em: https://www.pederneiras.sp.gov.br/portal/cidade/11/historia-de-pederneiras. Acesso em: 06 mar. 2020.,ok
3536802,Pedra Bela,SP,28,2,28/02/1964,fundacao,alta,historico,O Município foi criado pela lei 8092 de 28-02-1964 Fundação: 1869 (138 anos) Área: 148 km2 GENTILÍCO : Pedra-Belense Altitude: 1.100m Temperatura média: 23°C PONTOS TURÍSTICOS Santuário de Pedra Bela - Pedra Maria Antônia - Cachoeira Boca da Mata - Trilha das Lajes - Corredeiras dos Tucuns - 29 Capelas espalhadas pela cidade - Artesanato diversos ?,,ok
3536901,Pedranópolis,SP,28,2,28/02/1964,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pedranópolis, pela lei estadual nº 8092, de 28-02-1964, desmembrado do município de Fernandópolis.",,ok
3537008,Pedregulho,SP,,,,nao_identificado,sem_data,,,IBGE,ok
3537107,Pedreira,SP,31,10,31/10/1896,fundacao,alta,historico,"João Pedro de Godoy Moreira, que ao nascer recebe o nome de João Batista e após a morte de seu pai em 1864, assume o nome de seu pai e o lugar na família, e luta incansavelmente pela conquista da fundação da cidade, sendo considerado o grande desbravador e fundador de Pedreira em 31 de outubro de 1896, data na qual o município conquistou sua emancipação político-administrativa, sendo que ele fora um dos herdeiros das terras de sua mãe, da qual ela era proprietária da Fazenda do Jaguari, terras as quais ele, após a divisão das mesmas em 1864 vem a adquirir, comprando as de seus demais irmãos, tendo em mente a formação de uma vila nesse povoado, conhecido como o “Bairro dos Pedros”, em razão dos “Pedros” na família do fundador.",PEDREIRA (SP). Prefeitura. Disponível em: https://www.pedreira.sp.gov.br/turismo/nossa-historia. Acesso em: 29 maio 2023.,ok
3537156,Pedrinhas Paulista,SP,21,9,21/09/1952,fundacao,alta,historico,"A fundação da colônia foi marcada com grande festa que se realizou em 21 de setembro de 1952, quando se deu o lançamento da pedra fundamental da Igreja Matriz, na presença do Primeiro Presidente da companhia, /comendador Arturo Apollinari, do Professor Antonio de Benedictis, superintendente, do Professor Vittorio Ronchi, presidente do ICLE ( Instituto Nazionale de Credito Per Il Laboro Iraliano Al' Estero) de Toma, deo Monsenhor Ernesto Montagner, vigário geral, diretor nato da Companhia, e da Sra.",www.pedrinhaspaulista.sp.gov.br,ok
3537206,Pedro de Toledo,SP,24,12,24/12/1948,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pedro de Toledo, por Lei Estadual no 233, de 24 de dezembro de 1948, desmembrado de Miracatu.",IBGE,ok
3537305,Penápolis,SP,22,12,22/12/1913,elevacao_municipio,media,formacao_administrativa,"Elevado à categoria de município com a denominação de Penápolis pela Lei Estadual n.º 1.397, de 22-12-1913, sendo desmembrado de Bauru.",Penápolis (SP). Prefeitura. 2015. Disponível em: http://www.penapolis.sp.gov.br/portal/cidade/1/Hist%C3%B3ria. Acesso em: ago. 2015.,ok
3537404,Pereira Barreto,SP,30,11,30/11/1938,elevacao_municipio,media,historico,"Elevado à categoria de município com a denominação de Pereira Barreto, por Decreto-Lei Estadual no 9775, de 30 de novembro de 1938, desmembrado de Monte Aprazível, Araçatuba e Tanabi.",IBGE,ok
